# a composite template for AGN polar dust emission from Lyu & Rieke 2018
# wavelength (micron)  flux(jy)     
      1.3883500      0.0002873
      1.3915499      0.0002911
      1.3947600      0.0002950
      1.3979800      0.0002989
      1.4012001      0.0003029
      1.4044300      0.0003069
      1.4076700      0.0003110
      1.4109100      0.0003151
      1.4141600      0.0003193
      1.4174200      0.0003235
      1.4206899      0.0003278
      1.4239700      0.0003322
      1.4272500      0.0003366
      1.4305400      0.0003411
      1.4338400      0.0003456
      1.4371400      0.0003502
      1.4404600      0.0003549
      1.4437799      0.0003596
      1.4471000      0.0003637
      1.4504400      0.0003676
      1.4537801      0.0003715
      1.4571400      0.0003754
      1.4604900      0.0003793
      1.4638600      0.0003834
      1.4672400      0.0003874
      1.4706200      0.0003915
      1.4740100      0.0003956
      1.4774100      0.0003998
      1.4808100      0.0004040
      1.4842300      0.0004083
      1.4876500      0.0004126
      1.4910800      0.0004170
      1.4945101      0.0004214
      1.4979600      0.0004258
      1.5014100      0.0004303
      1.5048701      0.0004349
      1.5083400      0.0004395
      1.5118200      0.0004441
      1.5153000      0.0004488
      1.5188000      0.0004535
      1.5223000      0.0004583
      1.5258100      0.0004632
      1.5293300      0.0004681
      1.5328500      0.0004730
      1.5363801      0.0004780
      1.5399300      0.0004831
      1.5434800      0.0004882
      1.5470300      0.0004933
      1.5506001      0.0004985
      1.5541800      0.0005038
      1.5577600      0.0005091
      1.5613500      0.0005145
      1.5649500      0.0005199
      1.5685600      0.0005254
      1.5721700      0.0005310
      1.5757999      0.0005366
      1.5794300      0.0005422
      1.5830700      0.0005480
      1.5867200      0.0005537
      1.5903800      0.0005596
      1.5940400      0.0005655
      1.5977200      0.0005715
      1.6014000      0.0005775
      1.6050900      0.0005836
      1.6087900      0.0005898
      1.6125000      0.0005960
      1.6162200      0.0006023
      1.6199400      0.0006087
      1.6236800      0.0006151
      1.6274199      0.0006216
      1.6311700      0.0006282
      1.6349300      0.0006348
      1.6387000      0.0006415
      1.6424800      0.0006483
      1.6462700      0.0006551
      1.6500601      0.0006620
      1.6538600      0.0006690
      1.6576800      0.0006761
      1.6615000      0.0006832
      1.6653301      0.0006905
      1.6691700      0.0006978
      1.6730200      0.0007051
      1.6768700      0.0007126
      1.6807400      0.0007201
      1.6846100      0.0007277
      1.6885000      0.0007354
      1.6923900      0.0007432
      1.6962900      0.0007510
      1.7002000      0.0007589
      1.7041200      0.0007670
      1.7080500      0.0007751
      1.7119900      0.0007832
      1.7159300      0.0007915
      1.7198900      0.0007999
      1.7238500      0.0008083
      1.7278301      0.0008169
      1.7318100      0.0008255
      1.7358000      0.0008342
      1.7398000      0.0008430
      1.7438101      0.0008519
      1.7478300      0.0008609
      1.7518600      0.0008700
      1.7559000      0.0008792
      1.7599500      0.0008885
      1.7640100      0.0008979
      1.7680700      0.0009073
      1.7721500      0.0009169
      1.7762300      0.0009256
      1.7803299      0.0009335
      1.7844300      0.0009414
      1.7885500      0.0009494
      1.7926700      0.0009575
      1.7968000      0.0009657
      1.8009400      0.0009739
      1.8050900      0.0009822
      1.8092600      0.0009906
      1.8134300      0.0009990
      1.8176100      0.0010075
      1.8218000      0.0010161
      1.8260000      0.0010247
      1.8302100      0.0010334
      1.8344300      0.0010422
      1.8386500      0.0010511
      1.8428900      0.0010600
      1.8471400      0.0010691
      1.8514000      0.0010782
      1.8556700      0.0010874
      1.8599401      0.0010966
      1.8642300      0.0011059
      1.8685300      0.0011154
      1.8728400      0.0011249
      1.8771501      0.0011344
      1.8814800      0.0011441
      1.8858200      0.0011538
      1.8901700      0.0011637
      1.8945200      0.0011736
      1.8988900      0.0011836
      1.9032700      0.0011936
      1.9076600      0.0012038
      1.9120500      0.0012140
      1.9164600      0.0012244
      1.9208800      0.0012348
      1.9253100      0.0012453
      1.9297500      0.0012559
      1.9341900      0.0012666
      1.9386500      0.0012774
      1.9431200      0.0012883
      1.9476000      0.0012992
      1.9520900      0.0013103
      1.9565901      0.0013215
      1.9611000      0.0013327
      1.9656200      0.0013440
      1.9701500      0.0013555
      1.9746900      0.0013670
      1.9792500      0.0013787
      1.9838099      0.0013904
      1.9883800      0.0014022
      1.9929700      0.0014142
      1.9975600      0.0014262
      2.0021701      0.0014384
      2.0067799      0.0014506
      2.0114100      0.0014630
      2.0160401      0.0014754
      2.0206900      0.0014880
      2.0253501      0.0015006
      2.0300200      0.0015134
      2.0346999      0.0015263
      2.0393901      0.0015393
      2.0440900      0.0015524
      2.0488000      0.0015656
      2.0535200      0.0015789
      2.0582600      0.0015924
      2.0630000      0.0016059
      2.0677600      0.0016196
      2.0725300      0.0016334
      2.0773001      0.0016473
      2.0820899      0.0016613
      2.0868900      0.0016755
      2.0917001      0.0016897
      2.0965199      0.0017041
      2.1013601      0.0017186
      2.1062000      0.0017333
      2.1110599      0.0017480
      2.1159201      0.0017629
      2.1208000      0.0017779
      2.1256900      0.0017931
      2.1305900      0.0018083
      2.1355000      0.0018237
      2.1404200      0.0018392
      2.1453600      0.0018549
      2.1503000      0.0018707
      2.1552601      0.0018866
      2.1602299      0.0019027
      2.1652100      0.0019189
      2.1702001      0.0019352
      2.1752000      0.0019517
      2.1802199      0.0019676
      2.1852400      0.0019816
      2.1902800      0.0019957
      2.1953299      0.0020098
      2.2003901      0.0020241
      2.2054601      0.0020384
      2.2105501      0.0020529
      2.2156401      0.0020675
      2.2207501      0.0020821
      2.2258699      0.0020969
      2.2309999      0.0021118
      2.2361500      0.0021268
      2.2413001      0.0021419
      2.2464700      0.0021571
      2.2516501      0.0021724
      2.2568400      0.0021878
      2.2620399      0.0022033
      2.2672501      0.0022189
      2.2724800      0.0022347
      2.2777200      0.0022506
      2.2829700      0.0022665
      2.2882299      0.0022826
      2.2935100      0.0022988
      2.2987900      0.0023151
      2.3040900      0.0023315
      2.3094001      0.0023481
      2.3147299      0.0023648
      2.3200600      0.0023815
      2.3254099      0.0023984
      2.3307700      0.0024154
      2.3361499      0.0024326
      2.3415301      0.0024498
      2.3469300      0.0024672
      2.3523400      0.0024847
      2.3577600      0.0025024
      2.3631999      0.0025201
      2.3686500      0.0025380
      2.3741100      0.0025560
      2.3795800      0.0025742
      2.3850601      0.0025924
      2.3905599      0.0026108
      2.3960700      0.0026293
      2.4015999      0.0026480
      2.4071300      0.0026668
      2.4126799      0.0026857
      2.4182401      0.0027048
      2.4238200      0.0027240
      2.4294100      0.0027433
      2.4350100      0.0027628
      2.4406199      0.0027824
      2.4462500      0.0028021
      2.4518800      0.0028220
      2.4575400      0.0028420
      2.4632001      0.0028622
      2.4688799      0.0028825
      2.4745700      0.0029029
      2.4802799      0.0029236
      2.4859900      0.0029443
      2.4917200      0.0029652
      2.4974699      0.0029862
      2.5032301      0.0030074
      2.5090001      0.0030288
      2.5147800      0.0030503
      2.5205801      0.0030719
      2.5263901      0.0030937
      2.5322101      0.0031156
      2.5380499      0.0031378
      2.5439000      0.0031600
      2.5497601      0.0031824
      2.5556400      0.0032050
      2.5615301      0.0032278
      2.5674400      0.0032507
      2.5733600      0.0032738
      2.5792899      0.0032970
      2.5852301      0.0033203
      2.5911901      0.0033439
      2.5971701      0.0033677
      2.6031499      0.0033915
      2.6091599      0.0034156
      2.6151700      0.0034398
      2.6212001      0.0034643
      2.6272399      0.0034888
      2.6333001      0.0035136
      2.6393700      0.0035385
      2.6454501      0.0035636
      2.6515501      0.0035889
      2.6576600      0.0036144
      2.6637900      0.0036400
      2.6699300      0.0036659
      2.6760900      0.0036918
      2.6822500      0.0037142
      2.6884401      0.0037368
      2.6946399      0.0037595
      2.7008500      0.0037823
      2.7070701      0.0038053
      2.7133100      0.0038284
      2.7195699      0.0038517
      2.7258401      0.0038751
      2.7321200      0.0038986
      2.7384200      0.0039223
      2.7447300      0.0039461
      2.7510600      0.0039700
      2.7574000      0.0039941
      2.7637601      0.0040184
      2.7701299      0.0040428
      2.7765200      0.0040674
      2.7829199      0.0040921
      2.7893300      0.0041169
      2.7957599      0.0041419
      2.8022101      0.0041671
      2.8086700      0.0041924
      2.8151400      0.0042178
      2.8216300      0.0042434
      2.8281300      0.0042692
      2.8346500      0.0042951
      2.8411901      0.0043212
      2.8477399      0.0043475
      2.8543000      0.0043739
      2.8608799      0.0044004
      2.8674800      0.0044272
      2.8740900      0.0044540
      2.8807099      0.0044811
      2.8873501      0.0045083
      2.8940101      0.0045357
      2.9006801      0.0045632
      2.9073701      0.0045909
      2.9140699      0.0046188
      2.9207900      0.0046469
      2.9275200      0.0046751
      2.9342699      0.0047035
      2.9410300      0.0047320
      2.9478099      0.0047607
      2.9546101      0.0047897
      2.9614201      0.0048188
      2.9682500      0.0048480
      2.9750900      0.0048775
      2.9819500      0.0049071
      2.9888201      0.0049369
      2.9957099      0.0049669
      3.0026200      0.0049970
      3.0095401      0.0050274
      3.0164800      0.0050579
      3.0234301      0.0050886
      3.0304000      0.0051195
      3.0373900      0.0051506
      3.0443900      0.0051819
      3.0514100      0.0052134
      3.0584400      0.0052450
      3.0654900      0.0052769
      3.0725601      0.0053089
      3.0796399      0.0053412
      3.0867400      0.0053736
      3.0938599      0.0054062
      3.1009901      0.0054391
      3.1081400      0.0054721
      3.1152999      0.0055053
      3.1224799      0.0055387
      3.1296799      0.0055724
      3.1368999      0.0056062
      3.1441300      0.0056403
      3.1513700      0.0056745
      3.1586399      0.0057090
      3.1659200      0.0057436
      3.1732199      0.0057785
      3.1805301      0.0058136
      3.1878700      0.0058489
      3.1952100      0.0058844
      3.2025800      0.0059202
      3.2099600      0.0059561
      3.2173600      0.0059923
      3.2247801      0.0060287
      3.2322099      0.0060653
      3.2396600      0.0061021
      3.2471299      0.0061392
      3.2546201      0.0061765
      3.2621200      0.0062140
      3.2696400      0.0062517
      3.2771800      0.0062897
      3.2847300      0.0063279
      3.2923000      0.0063622
      3.2998900      0.0063959
      3.3074999      0.0064297
      3.3151300      0.0064638
      3.3227701      0.0064980
      3.3304300      0.0065324
      3.3381100      0.0065670
      3.3457999      0.0066017
      3.3535099      0.0066367
      3.3612399      0.0066718
      3.3689899      0.0067071
      3.3767600      0.0067427
      3.3845401      0.0067783
      3.3923500      0.0068143
      3.4001701      0.0068503
      3.4080000      0.0068866
      3.4158599      0.0069230
      3.4237299      0.0069597
      3.4316299      0.0069966
      3.4395399      0.0070336
      3.4474699      0.0070708
      3.4554100      0.0071082
      3.4633801      0.0071459
      3.4713600      0.0071837
      3.4793701      0.0072218
      3.4873900      0.0072600
      3.4954300      0.0072984
      3.5034800      0.0073370
      3.5115600      0.0073759
      3.5196500      0.0074149
      3.5277700      0.0074542
      3.5359001      0.0074936
      3.5440500      0.0075333
      3.5522201      0.0075732
      3.5604100      0.0076133
      3.5686200      0.0076536
      3.5768399      0.0076941
      3.5850899      0.0077348
      3.5933499      0.0077758
      3.6016400      0.0078170
      3.6099401      0.0078583
      3.6182599      0.0078999
      3.6266000      0.0079418
      3.6349599      0.0079838
      3.6433401      0.0080261
      3.6517401      0.0080686
      3.6601601      0.0081113
      3.6686001      0.0081542
      3.6770501      0.0081974
      3.6855299      0.0082408
      3.6940300      0.0082844
      3.7025399      0.0083283
      3.7110801      0.0083724
      3.7196300      0.0084167
      3.7282100      0.0084613
      3.7368000      0.0085060
      3.7454200      0.0085511
      3.7540500      0.0085963
      3.7627001      0.0086418
      3.7713799      0.0086876
      3.7800701      0.0087336
      3.7887900      0.0087798
      3.7975199      0.0088263
      3.8062699      0.0088730
      3.8150499      0.0089200
      3.8238399      0.0089672
      3.8326600      0.0090147
      3.8414900      0.0090624
      3.8503499      0.0091104
      3.8592200      0.0091586
      3.8681200      0.0092071
      3.8770399      0.0092559
      3.8859799      0.0093049
      3.8949299      0.0093541
      3.9039099      0.0094036
      3.9129100      0.0094534
      3.9219301      0.0095035
      3.9309700      0.0095538
      3.9400301      0.0096043
      3.9491200      0.0096552
      3.9582200      0.0097063
      3.9673500      0.0097577
      3.9764900      0.0098094
      3.9856601      0.0098613
      3.9948499      0.0099135
      4.0040598      0.0099660
      4.0132899      0.0100188
      4.0225401      0.0100718
      4.0318098      0.0101251
      4.0411000      0.0101760
      4.0504198      0.0102250
      4.0597601      0.0102743
      4.0691199      0.0103237
      4.0784998      0.0103734
      4.0879002      0.0104234
      4.0973201      0.0104735
      4.1067700      0.0105240
      4.1162300      0.0105746
      4.1257200      0.0106255
      4.1352301      0.0106767
      4.1447701      0.0107281
      4.1543198      0.0107797
      4.1638999      0.0108316
      4.1735001      0.0108838
      4.1831198      0.0109362
      4.1927600      0.0109888
      4.2024298      0.0110417
      4.2121100      0.0110948
      4.2218199      0.0111483
      4.2315602      0.0112020
      4.2413101      0.0112559
      4.2510900      0.0113101
      4.2608900      0.0113645
      4.2707100      0.0114192
      4.2805500      0.0114742
      4.2904201      0.0115294
      4.3003101      0.0115849
      4.3102298      0.0116407
      4.3201599      0.0116967
      4.3301201      0.0117530
      4.3400998      0.0118096
      4.3501101      0.0118665
      4.3601398      0.0119236
      4.3701901      0.0119810
      4.3802600      0.0120387
      4.3903599      0.0120967
      4.4004798      0.0121549
      4.4106202      0.0122134
      4.4207902      0.0122722
      4.4309802      0.0123313
      4.4411998      0.0123907
      4.4514399      0.0124503
      4.4617000      0.0125103
      4.4719801      0.0125705
      4.4822898      0.0126310
      4.4926200      0.0126918
      4.5029802      0.0127529
      4.5133600      0.0128143
      4.5237699      0.0128760
      4.5341902      0.0129379
      4.5446501      0.0130003
      4.5551200      0.0130628
      4.5656199      0.0131257
      4.5761499      0.0131889
      4.5867000      0.0132524
      4.5972700      0.0133162
      4.6078701      0.0133803
      4.6184902      0.0134447
      4.6291399      0.0135095
      4.6398101      0.0135745
      4.6504998      0.0136398
      4.6612201      0.0137055
      4.6719699      0.0137715
      4.6827402      0.0138378
      4.6935301      0.0139044
      4.7043500      0.0139713
      4.7151999      0.0140386
      4.7260699      0.0141062
      4.7369599      0.0141741
      4.7478800      0.0142423
      4.7588301      0.0143109
      4.7698002      0.0143798
      4.7807899      0.0144490
      4.7918100      0.0145185
      4.8028598      0.0145884
      4.8139300      0.0146587
      4.8250299      0.0147293
      4.8361502      0.0148001
      4.8473001      0.0148714
      4.8584800      0.0149430
      4.8696799      0.0150150
      4.8808999      0.0150872
      4.8921499      0.0151598
      4.9034300      0.0152328
      4.9147301      0.0153061
      4.9260602      0.0153798
      4.9374199      0.0154539
      4.9488001      0.0155283
      4.9602098      0.0156023
      4.9716401      0.0156751
      4.9831100      0.0157485
      4.9945898      0.0158220
      5.0061102      0.0158960
      5.0176501      0.0159703
      5.0292101      0.0160449
      5.0408101      0.0161199
      5.0524302      0.0161953
      5.0640702      0.0162709
      5.0757499      0.0163470
      5.0874500      0.0164234
      5.0991802      0.0165002
      5.1109300      0.0165773
      5.1227102      0.0166547
      5.1345201      0.0167326
      5.1463599      0.0168108
      5.1582198      0.0168893
      5.1701102      0.0169683
      5.1820302      0.0170476
      5.1939802      0.0171273
      5.2059498      0.0172073
      5.2179499      0.0172877
      5.2299800      0.0173685
      5.2420402      0.0174497
      5.2541199      0.0175313
      5.2662301      0.0176132
      5.2783699      0.0176955
      5.2905402      0.0177782
      5.3027401      0.0178613
      5.3149600      0.0179448
      5.3272099      0.0180287
      5.3394899      0.0181129
      5.3518000      0.0181976
      5.3641400      0.0182826
      5.3765001      0.0183681
      5.3888998      0.0184539
      5.4013200      0.0185402
      5.4137702      0.0186268
      5.4262500      0.0187139
      5.4387598      0.0188013
      5.4513001      0.0188892
      5.4638700      0.0189775
      5.4764600      0.0190662
      5.4890900      0.0191553
      5.5017400      0.0192448
      5.5144200      0.0193348
      5.5271301      0.0194251
      5.5398798      0.0195160
      5.5526500      0.0196072
      5.5654502      0.0196988
      5.5782800      0.0197909
      5.5911398      0.0198834
      5.6040201      0.0199762
      5.6169400      0.0200696
      5.6298900      0.0201634
      5.6428699      0.0202577
      5.6558800      0.0203524
      5.6689200      0.0204475
      5.6819801      0.0205430
      5.6950798      0.0206390
      5.7082100      0.0207355
      5.7213702      0.0208324
      5.7345600      0.0209298
      5.7477798      0.0210276
      5.7610302      0.0211259
      5.7743101      0.0212246
      5.7876201      0.0213238
      5.8009601      0.0214235
      5.8143401      0.0215237
      5.8277402      0.0216242
      5.8411698      0.0217253
      5.8546400      0.0218268
      5.8681302      0.0219288
      5.8816600      0.0220313
      5.8952198      0.0221343
      5.9088101      0.0222377
      5.9224300      0.0223417
      5.9360800      0.0224461
      5.9497700      0.0225510
      5.9634800      0.0226564
      5.9772301      0.0227623
      5.9910102      0.0228687
      6.0048199      0.0229770
      6.0186601      0.0230884
      6.0325398      0.0232005
      6.0464401      0.0233129
      6.0603800      0.0234261
      6.0743499      0.0235397
      6.0883598      0.0236539
      6.1023898      0.0237686
      6.1164598      0.0238840
      6.1305599      0.0239998
      6.1446900      0.0241162
      6.1588602      0.0242333
      6.1730499      0.0243508
      6.1872802      0.0244689
      6.2015500      0.0245877
      6.2158399      0.0247069
      6.2301698      0.0248267
      6.2445302      0.0249472
      6.2589302      0.0250609
      6.2733598      0.0251707
      6.2878199      0.0252810
      6.3023100      0.0253916
      6.3168402      0.0255029
      6.3313999      0.0256146
      6.3460002      0.0257268
      6.3606300      0.0258395
      6.3752899      0.0259526
      6.3899899      0.0260663
      6.4047198      0.0261805
      6.4194798      0.0262951
      6.4342799      0.0264103
      6.4491100      0.0265260
      6.4639802      0.0266422
      6.4788799      0.0267589
      6.4938202      0.0268761
      6.5087900      0.0270032
      6.5237899      0.0271374
      6.5388298      0.0272723
      6.5538998      0.0274079
      6.5690098      0.0275442
      6.5841599      0.0276812
      6.5993299      0.0278188
      6.6145501      0.0279572
      6.6297898      0.0280961
      6.6450801      0.0282358
      6.6603999      0.0283763
      6.6757498      0.0285173
      6.6911402      0.0286591
      6.7065601      0.0288016
      6.7220201      0.0289448
      6.7375202      0.0290887
      6.7530499      0.0292299
      6.7686200      0.0293574
      6.7842202      0.0294854
      6.7998600      0.0296140
      6.8155398      0.0297432
      6.8312502      0.0298729
      6.8470001      0.0300033
      6.8627801      0.0301341
      6.8786001      0.0302655
      6.8944602      0.0303976
      6.9103498      0.0305301
      6.9262800      0.0306633
      6.9422498      0.0307970
      6.9582500      0.0309313
      6.9742899      0.0310663
      6.9903698      0.0312018
      7.0064802      0.0314447
      7.0226302      0.0318505
      7.0388198      0.0322616
      7.0550499      0.0326780
      7.0713100      0.0330997
      7.0876098      0.0335268
      7.1039500      0.0339595
      7.1203299      0.0343979
      7.1367402      0.0348417
      7.1531901      0.0352913
      7.1696801      0.0357468
      7.1862102      0.0362082
      7.2027798      0.0366756
      7.2193799      0.0371488
      7.2360201      0.0376282
      7.2527099      0.0381037
      7.2694302      0.0385312
      7.2861800      0.0389633
      7.3029799      0.0394005
      7.3198099      0.0398423
      7.3366899      0.0402894
      7.3536000      0.0407413
      7.3705502      0.0411983
      7.3875399      0.0416605
      7.4045701      0.0421278
      7.4216399      0.0426004
      7.4387498      0.0430784
      7.4559002      0.0435617
      7.4730902      0.0440504
      7.4903102      0.0445444
      7.5075798      0.0450179
      7.5248899      0.0454626
      7.5422301      0.0459115
      7.5596199      0.0463650
      7.5770502      0.0468230
      7.5945201      0.0472855
      7.6120200      0.0477524
      7.6295700      0.0482241
      7.6471601      0.0487004
      7.6647902      0.0491814
      7.6824598      0.0496672
      7.7001700      0.0501578
      7.7179198      0.0506531
      7.7357101      0.0511533
      7.7535400      0.0516491
      7.7714100      0.0521116
      7.7893300      0.0525785
      7.8072901      0.0530495
      7.8252802      0.0535244
      7.8433199      0.0540038
      7.8614001      0.0544875
      7.8795300      0.0549758
      7.8976898      0.0554680
      7.9159002      0.0559649
      7.9341402      0.0564660
      7.9524298      0.0569717
      7.9707699      0.0574822
      7.9891400      0.0579969
      8.0075598      0.0586981
      8.0260201      0.0596730
      8.0445204      0.0606640
      8.0630598      0.0616712
      8.0816498      0.0626956
      8.1002798      0.0637369
      8.1189499      0.0647953
      8.1376696      0.0658716
      8.1564302      0.0669657
      8.1752300      0.0680778
      8.1940804      0.0692087
      8.2129698      0.0703582
      8.2319002      0.0715265
      8.2508802      0.0727034
      8.2699003      0.0736637
      8.2889605      0.0746365
      8.3080702      0.0756224
      8.3272200      0.0766212
      8.3464203      0.0776334
      8.3656597      0.0786588
      8.3849401      0.0796975
      8.4042702      0.0807502
      8.4236498      0.0818172
      8.4430599      0.0828973
      8.4625301      0.0839927
      8.4820299      0.0851016
      8.5015898      0.0862151
      8.5211897      0.0872166
      8.5408297      0.0882295
      8.5605202      0.0892545
      8.5802498      0.0902909
      8.6000299      0.0913397
      8.6198597      0.0923584
      8.6397305      0.0933883
      8.6596403      0.0944292
      8.6796103      0.0954826
      8.6996202      0.0965474
      8.7196703      0.0975931
      8.7397699      0.0986497
      8.7599201      0.0997180
      8.7801104      0.1007975
      8.8003502      0.1018883
      8.8206396      0.1029636
      8.8409700      0.1040499
      8.8613501      0.1051477
      8.8817797      0.1062574
      8.9022598      0.1073766
      8.9227800      0.1084886
      8.9433498      0.1096122
      8.9639597      0.1107471
      8.9846296      0.1118944
      9.0053396      0.1130615
      9.0261002      0.1142652
      9.0469103      0.1154819
      9.0677605      0.1167111
      9.0886698      0.1179540
      9.1096201      0.1191731
      9.1306200      0.1203613
      9.1516600      0.1215610
      9.1727600      0.1227733
      9.1939096      0.1239977
      9.2151003      0.1251792
      9.2363396      0.1263496
      9.2576399      0.1275316
      9.2789803      0.1287242
      9.3003702      0.1299265
      9.3218098      0.1310581
      9.3432999      0.1321996
      9.3648300      0.1333506
      9.3864202      0.1345121
      9.4080601      0.1356545
      9.4297504      0.1367570
      9.4514799      0.1378680
      9.4732704      0.1389885
      9.4951096      0.1401180
      9.5170002      0.1409207
      9.5389404      0.1416306
      9.5609303      0.1423442
      9.5829697      0.1430614
      9.6050596      0.1437739
      9.6272001      0.1444623
      9.6493902      0.1451539
      9.6716404      0.1458492
      9.6939297      0.1465473
      9.7162800      0.1471925
      9.7386799      0.1478191
      9.7611303      0.1484484
      9.7836304      0.1490804
      9.8061800      0.1497108
      9.8287897      0.1503331
      9.8514500      0.1509580
      9.8741598      0.1515854
      9.8969202      0.1522154
      9.9197302      0.1528391
      9.9426003      0.1534643
      9.9655199      0.1540919
      9.9884996      0.1547223
     10.0115004      0.1552811
     10.0346003      0.1557695
     10.0577002      0.1562583
     10.0809002      0.1567495
     10.1042004      0.1572424
     10.1274004      0.1577291
     10.1507998      0.1582203
     10.1742001      0.1587120
     10.1976004      0.1592040
     10.2212000      0.1596948
     10.2447004      0.1601832
     10.2683001      0.1606740
     10.2919998      0.1611673
     10.3156996      0.1616469
     10.3395004      0.1621216
     10.3633003      0.1625966
     10.3872004      0.1630740
     10.4111996      0.1635492
     10.4351997      0.1640196
     10.4591999      0.1644904
     10.4833002      0.1649633
     10.5074997      0.1654373
     10.5317001      0.1659089
     10.5559998      0.1663827
     10.5803003      0.1668568
     10.6047001      0.1673328
     10.6292000      0.1678101
     10.6536999      0.1682877
     10.6781998      0.1687655
     10.7028999      0.1692490
     10.7275000      0.1697428
     10.7523003      0.1702410
     10.7770996      0.1707394
     10.8018999      0.1712385
     10.8268003      0.1717441
     10.8518000      0.1722521
     10.8767996      0.1727604
     10.9018002      0.1732697
     10.9270000      0.1737918
     10.9521999      0.1743143
     10.9773998      0.1748371
     11.0026999      0.1753537
     11.0281000      0.1757994
     11.0535002      0.1762452
     11.0790005      0.1766928
     11.1044998      0.1771429
     11.1301003      0.1776054
     11.1557999      0.1780699
     11.1815004      0.1785346
     11.2073002      0.1790042
     11.2330999      0.1794819
     11.2589998      0.1799616
     11.2849998      0.1804434
     11.3109999      0.1810794
     11.3369999      0.1819269
     11.3632002      0.1827831
     11.3893995      0.1836412
     11.4155998      0.1845060
     11.4419003      0.1853792
     11.4682999      0.1862579
     11.4947996      0.1871421
     11.5213003      0.1873244
     11.5478001      0.1873352
     11.5743999      0.1873459
     11.6011000      0.1873567
     11.6279001      0.1873674
     11.6547003      0.1873782
     11.6815004      0.1873890
     11.7084999      0.1873997
     11.7355003      0.1874105
     11.7624998      0.1876184
     11.7896004      0.1880567
     11.8168001      0.1884966
     11.8439999      0.1889365
     11.8712997      0.1893781
     11.8986998      0.1898213
     11.9260998      0.1902645
     11.9535999      0.1907093
     11.9812002      0.1911558
     12.0087996      0.1916118
     12.0365000      0.1920899
     12.0642004      0.1925681
     12.0921001      0.1930498
     12.1198997      0.1935299
     12.1478996      0.1940135
     12.1759005      0.1944972
     12.2039003      0.1949810
     12.2320995      0.1954684
     12.2602997      0.1959386
     12.2884998      0.1963789
     12.3169003      0.1968223
     12.3452997      0.1972656
     12.3737001      0.1977089
     12.4021997      0.1981538
     12.4308004      0.1986002
     12.4595003      0.1990481
     12.4882002      0.1994961
     12.5170002      0.1999212
     12.5458002      0.2003295
     12.5747995      0.2007404
     12.6037998      0.2011513
     12.6328001      0.2015620
     12.6618996      0.2019741
     12.6911001      0.2023875
     12.7203999      0.2028022
     12.7496996      0.2032167
     12.7791004      0.2035875
     12.8085003      0.2039575
     12.8381004      0.2043300
     12.8676996      0.2047022
     12.8972998      0.2050743
     12.9271002      0.2054487
     12.9568996      0.2058228
     12.9867001      0.2061969
     13.0166998      0.2066909
     13.0466995      0.2072786
     13.0768003      0.2078687
     13.1069002      0.2084590
     13.1371002      0.2090517
     13.1674004      0.2096466
     13.1977997      0.2102438
     13.2282000      0.2108414
     13.2587004      0.2114207
     13.2891998      0.2119489
     13.3198996      0.2124807
     13.3506002      0.2130126
     13.3814001      0.2135463
     13.4122000      0.2140801
     13.4431000      0.2146158
     13.4741001      0.2151533
     13.5052004      0.2156790
     13.5362997      0.2161370
     13.5675001      0.2165964
     13.5987997      0.2170571
     13.6301003      0.2175177
     13.6616001      0.2179813
     13.6929998      0.2184432
     13.7245998      0.2189080
     13.7561998      0.2193530
     13.7880001      0.2197193
     13.8197002      0.2200843
     13.8515997      0.2204512
     13.8835001      0.2208180
     13.9154997      0.2211857
     13.9476004      0.2215543
     13.9798002      0.2219238
     14.0120001      0.2226164
     14.0443001      0.2238599
     14.0767002      0.2251112
     14.1091003      0.2263668
     14.1415997      0.2276303
     14.1742001      0.2289018
     14.2068996      0.2301815
     14.2397003      0.2314692
     14.2725000      0.2327725
     14.3053999      0.2340895
     14.3383999      0.2354148
     14.3713999      0.2367446
     14.4046001      0.2380869
     14.4378004      0.2394337
     14.4710999      0.2407891
     14.5044003      0.2421496
     14.5377998      0.2435223
     14.5713997      0.2449079
     14.6049004      0.2462939
     14.6386003      0.2476930
     14.6724005      0.2491009
     14.7061996      0.2505136
     14.7400999      0.2519351
     14.7741003      0.2533779
     14.8080997      0.2548306
     14.8423004      0.2562968
     14.8765001      0.2577681
     14.9108000      0.2592487
     14.9450998      0.2607344
     14.9796000      0.2622340
     15.0141001      0.2638996
     15.0487003      0.2658116
     15.0833998      0.2677386
     15.1182003      0.2696808
     15.1529999      0.2716325
     15.1879997      0.2736050
     15.2229996      0.2755874
     15.2580996      0.2775840
     15.2932997      0.2795926
     15.3284998      0.2816112
     15.3639002      0.2836512
     15.3992996      0.2857011
     15.4348001      0.2877670
     15.4702997      0.2898430
     15.5059996      0.2919422
     15.5417995      0.2940644
     15.5775995      0.2961968
     15.6134996      0.2983461
     15.6494999      0.3005117
     15.6856003      0.3026942
     15.7216997      0.3048875
     15.7580004      0.3071042
     15.7943001      0.3093333
     15.8306999      0.3115794
     15.8671999      0.3138429
     15.9038000      0.3161239
     15.9404001      0.3184163
     15.9771996      0.3207323
     16.0139999      0.3230971
     16.0508995      0.3255414
     16.0879002      0.3280051
     16.1250000      0.3304886
     16.1622009      0.3329919
     16.1993999      0.3355081
     16.2367992      0.3380513
     16.2742004      0.3405845
     16.3117008      0.3431247
     16.3493004      0.3456847
     16.3869991      0.3482648
